0:2:2 -> 64, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:3 -> 65, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:4 -> 66, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:5 -> 67, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:6 -> 68, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:7 -> 69, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:8 -> 70, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:9 -> 71, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:10 -> 72, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:11 -> 73, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:12 -> 74, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:13 -> 75, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:14 -> 76, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:15 -> 77, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:16 -> 78, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:17 -> 79, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:18 -> 80, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:19 -> 81, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:20 -> 82, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:21 -> 83, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:22 -> 84, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:23 -> 85, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:24 -> 86, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:25 -> 87, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:26 -> 88, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:27 -> 89, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:28 -> 90, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:29 -> 91, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:2:30 -> 92, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:0 -> 93, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:1 -> 94, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:2 -> 95, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:3 -> 96, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:4 -> 97, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:5 -> 98, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:6 -> 99, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:7 -> 100, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:8 -> 101, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:9 -> 102, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:10 -> 103, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:11 -> 104, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:12 -> 105, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:13 -> 106, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:14 -> 107, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:15 -> 108, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:16 -> 109, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:17 -> 110, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:18 -> 111, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:19 -> 112, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:20 -> 113, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:21 -> 114, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:22 -> 115, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:23 -> 116, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:24 -> 117, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:25 -> 118, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:26 -> 119, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:27 -> 120, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:28 -> 121, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:29 -> 122, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:3:30 -> 123, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:0 -> 124, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:1 -> 125, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:2 -> 126, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:3 -> 127, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:4 -> 128, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:5 -> 129, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:6 -> 130, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:7 -> 131, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:8 -> 132, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:9 -> 133, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:10 -> 134, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:11 -> 135, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:12 -> 136, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:13 -> 137, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:14 -> 138, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:15 -> 139, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:16 -> 140, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:17 -> 141, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:18 -> 142, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:19 -> 143, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:20 -> 144, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:21 -> 145, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:22 -> 146, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:23 -> 147, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:24 -> 148, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:25 -> 149, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:26 -> 150, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:27 -> 151, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:28 -> 152, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:29 -> 153, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:4:30 -> 154, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:0 -> 155, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:1 -> 156, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:2 -> 157, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:3 -> 158, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:4 -> 159, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:5 -> 160, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:6 -> 161, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:7 -> 162, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:8 -> 163, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:9 -> 164, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:10 -> 165, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:11 -> 166, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:12 -> 167, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:13 -> 168, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:14 -> 169, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:15 -> 170, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:16 -> 171, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:17 -> 172, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:18 -> 173, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:19 -> 174, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:20 -> 175, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:21 -> 176, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:22 -> 177, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:23 -> 178, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:24 -> 179, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:25 -> 180, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:26 -> 181, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:27 -> 182, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:28 -> 183, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:29 -> 184, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:5:30 -> 185, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:0 -> 186, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:1 -> 187, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:2 -> 188, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:3 -> 189, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:4 -> 190, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:5 -> 191, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:6 -> 192, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:7 -> 193, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:8 -> 194, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:9 -> 195, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:10 -> 196, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:11 -> 197, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:12 -> 198, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:13 -> 199, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:14 -> 200, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:15 -> 201, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:16 -> 202, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:17 -> 203, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:18 -> 204, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:19 -> 205, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:20 -> 206, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:21 -> 207, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:22 -> 208, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:23 -> 209, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:24 -> 210, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:25 -> 211, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:26 -> 212, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:27 -> 213, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:28 -> 214, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:29 -> 215, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:6:30 -> 216, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:0 -> 217, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:1 -> 218, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:2 -> 219, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:3 -> 220, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:4 -> 221, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:5 -> 222, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:6 -> 223, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:7 -> 224, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:8 -> 225, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:9 -> 226, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:10 -> 227, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:11 -> 228, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:12 -> 229, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:13 -> 230, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:14 -> 231, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:15 -> 232, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:16 -> 233, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:17 -> 234, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:18 -> 235, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:19 -> 236, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:20 -> 237, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:21 -> 238, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:22 -> 239, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:23 -> 240, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:24 -> 241, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:25 -> 242, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:26 -> 243, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:27 -> 244, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:28 -> 245, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:29 -> 246, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:7:30 -> 247, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:0 -> 248, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:1 -> 249, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:2 -> 250, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:3 -> 251, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:4 -> 252, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:5 -> 253, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:6 -> 254, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:7 -> 255, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:8 -> 256, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:9 -> 257, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:10 -> 258, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:11 -> 259, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:12 -> 260, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:13 -> 261, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:14 -> 262, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:15 -> 263, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:16 -> 264, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:17 -> 265, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:18 -> 266, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:19 -> 267, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:20 -> 268, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:21 -> 269, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:22 -> 270, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:23 -> 271, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:24 -> 272, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:25 -> 273, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:26 -> 274, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:27 -> 275, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:28 -> 276, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:29 -> 277, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:8:30 -> 278, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:0 -> 279, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:1 -> 280, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:2 -> 281, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:3 -> 282, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:4 -> 283, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:5 -> 284, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:6 -> 285, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:7 -> 286, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:8 -> 287, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:9 -> 288, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:10 -> 289, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:11 -> 290, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:12 -> 291, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:13 -> 292, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:14 -> 293, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:15 -> 294, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:16 -> 295, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:17 -> 296, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:18 -> 297, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:19 -> 298, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:20 -> 299, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:21 -> 300, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:22 -> 301, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:23 -> 302, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:24 -> 303, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:25 -> 304, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:26 -> 305, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:27 -> 306, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:28 -> 307, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:29 -> 308, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:9:30 -> 309, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:0 -> 310, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:1 -> 311, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:2 -> 312, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:3 -> 313, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:4 -> 314, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:5 -> 315, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:6 -> 316, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:7 -> 317, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
0:10:8 -> 318, 987654321.0000000000000, 987654321.0000000000000, 987654321.0000000000000
